,date,Username,text,Tweet Link,Retweets,Likes,TweetImageUrl,Image,clean_text,accounts_mentioned,hashtags
2491,2014-12-06 16:59:00,https://twitter.com/BarackObama,Stand up for clean air: http://ofa.bo/i1uN  #ActOnClimate,https://twitter.com/BarackObama/status/541396559171432449,759,1451,,,Stand up for clean air:,[],['ActOnClimate']
2490,2014-12-08 08:02:00,https://twitter.com/BarackObama,Holidays can be hectic. Take this off your mind: http://ofa.bo/f1uy  #GetCovered,https://twitter.com/BarackObama/status/541986145811197952,280,708,,,Holidays can be hectic. Take this off your mind:,[],['GetCovered']
2489,2014-12-08 09:22:00,https://twitter.com/BarackObama,You have the power to make history. Apply to become an @OFA spring fellow—the deadline is today:http://ofa.bo/i1vJ ,https://twitter.com/BarackObama/status/542006211529277440,379,741,,,You have the power to make history. Apply to become an spring fellow—the deadline is today:,['OFA'],[]
2488,2014-12-08 11:19:00,https://twitter.com/BarackObama,Side with cleaner air not big polluters: http://ofa.bo/h1vD ,https://twitter.com/BarackObama/status/542035794395815936,428,880,,,Side with cleaner air not big polluters:,[],[]
2487,2014-12-08 12:41:00,https://twitter.com/BarackObama,In Arizona a group of @OFA fellows have become difference-makers. Read more:http://ofa.bo/i1vO ,https://twitter.com/BarackObama/status/542056415775309824,230,575,,,In Arizona a group of fellows have become difference-makers. Read more:,['OFA'],[]
2486,2014-12-08 14:40:00,https://twitter.com/BarackObama,President Obama sits down with @BET tonight at 6 p.m. ET. Watch a preview here:http://ofa.bo/i1vV ,https://twitter.com/BarackObama/status/542086421176000512,538,898,,,President Obama sits down with tonight at 6 p.m. ET. Watch a preview here:,['BET'],[]
2485,2014-12-09 07:25:00,https://twitter.com/BarackObama,"Watch: Last night President Obama sat in for @StephenAtHome during ""The Word"". http://ofa.bo/f1vJ ",https://twitter.com/BarackObama/status/542339320321826816,658,1085,,,"Watch: Last night President Obama sat in for during ""The Word"".",['StephenAtHome'],[]
2484,2014-12-09 12:09:00,https://twitter.com/BarackObama,The President will speak in Nashville at 3:25 p.m. ET about how to fix our broken immigration system. Tune in: http://ofa.bo/j1uT ,https://twitter.com/BarackObama/status/542410828121513986,332,621,,,The President will speak in Nashville at 3:25 p.m. ET about how to fix our broken immigration system. Tune in:,[],[]
2483,2014-12-09 12:26:00,https://twitter.com/BarackObama,LIVE: The President is holding a town hall meeting in Nashville about #ImmigrationAction. Watch here: http://ofa.bo/s1wr ,https://twitter.com/BarackObama/status/542415120177963010,277,601,,,LIVE: The President is holding a town hall meeting in Nashville about . Watch here:,[],['ImmigrationAction']
2482,2014-12-09 12:35:00,https://twitter.com/BarackObama,Nashville has one of the fastest growing immigrant populations in the country ... They are us. —President Obama #ImmigrationAction,https://twitter.com/BarackObama/status/542417188573835264,471,869,,,Nashville has one of the fastest growing immigrant populations in the country ... They are us. —President Obama,[],['ImmigrationAction']
2481,2014-12-09 12:37:00,https://twitter.com/BarackObama,The best way to solve this system is by working together. —President Obama #ImmigrationAction,https://twitter.com/BarackObama/status/542417782889910273,633,1140,,,The best way to solve this system is by working together. —President Obama,[],['ImmigrationAction']
2479,2014-12-09 13:56:00,https://twitter.com/BarackObama,Immigration reform makes both moral and economic sense. Read more from @PennyPritzker:http://ofa.bo/b1w4 ,https://twitter.com/BarackObama/status/542437674259185664,871,1563,,,Immigration reform makes both moral and economic sense. Read more from :,['PennyPritzker'],[]
2478,2014-12-09 15:49:00,https://twitter.com/BarackObama,President Obama's #ImmigrationAction could give our economy a big boost: http://ofa.bo/t1wv pic.twitter.com/rSaxD8OTAX,https://twitter.com/BarackObama/status/542466050269257729,419,461,https://pbs.twimg.com/media/B4c5_4KCIAA2QO0.png,,President Obama's could give our economy a big boost: pic.twitter.com/rSaxD8OTAX,[],['ImmigrationAction']
2477,2014-12-10 07:59:00,https://twitter.com/BarackObama,Already covered? Make sure to check out your options: http://ofa.bo/g1u2  #StayCoveredpic.twitter.com/h2pTdnuvd8,https://twitter.com/BarackObama/status/542710237937938432,315,683,https://pbs.twimg.com/media/B4gYFePCAAAnmA0.png,,Already covered? Make sure to check out your options: .twitter.com/h2pTdnuvd8,[],['StayCoveredpic']
2476,2014-12-10 08:59:00,https://twitter.com/BarackObama,LIVE: President Obama is speaking at the White House Summit on Early Education. Watch here: http://ofa.bo/s1xN  #InvestInUs,https://twitter.com/BarackObama/status/542725202061172736,323,647,,,LIVE: President Obama is speaking at the White House Summit on Early Education. Watch here:,[],['InvestInUs']
2475,2014-12-10 09:07:00,https://twitter.com/BarackObama,Early education is one of the best investments we can make. —President Obama #InvestInUs,https://twitter.com/BarackObama/status/542727287536226304,1857,2472,,,Early education is one of the best investments we can make. —President Obama,[],['InvestInUs']
2474,2014-12-10 09:12:00,https://twitter.com/BarackObama,This is an issue that's bigger than politics. —President Obama on early childhood education #InvestInUs,https://twitter.com/BarackObama/status/542728638903226368,794,1335,,,This is an issue that's bigger than politics. —President Obama on early childhood education,[],['InvestInUs']
2473,2014-12-10 10:59:00,https://twitter.com/BarackObama,Celebrate the holiday season with the ones you love—and make sure they #GetCovered: http://ofa.bo/s1xV ,https://twitter.com/BarackObama/status/542755471753375744,395,909,,,Celebrate the holiday season with the ones you love—and make sure they :,[],['GetCovered']
2472,2014-12-11 08:00:00,https://twitter.com/BarackObama,Sign up now to be covered in the new year: http://ofa.bo/f1wj  #BuyNowSaveLaterpic.twitter.com/vf8b20UmcC,https://twitter.com/BarackObama/status/543072835023818752,307,639,https://pbs.twimg.com/media/B4lh3ZiCQAIDiw3.png,,Sign up now to be covered in the new year: .twitter.com/vf8b20UmcC,[],['BuyNowSaveLaterpic']
2471,2014-12-11 09:33:00,https://twitter.com/BarackObama,During this season of giving save a donation to support grassroots organizing:http://ofa.bo/d1sM ,https://twitter.com/BarackObama/status/543096271733407744,320,731,,,During this season of giving save a donation to support grassroots organizing:,[],[]
2470,2014-12-11 11:46:00,https://twitter.com/BarackObama,President Obama's #ImmigrationAction could have a big impact on reducing the deficit.pic.twitter.com/ZomXZUifHo,https://twitter.com/BarackObama/status/543129685954027520,709,1127,https://pbs.twimg.com/media/B4mVkjdCYAA8Sjp.png,,President Obama's could have a big impact on reducing the deficit.pic.twitter.com/ZomXZUifHo,[],['ImmigrationAction']
2469,2014-12-12 07:56:00,https://twitter.com/BarackObama,A big part of a #Healthy2015 is making sure you have health insurance: http://ofa.bo/i1xW ,https://twitter.com/BarackObama/status/543434253266997249,353,776,,,A big part of a is making sure you have health insurance:,[],['Healthy2015']
2468,2014-12-12 08:57:00,https://twitter.com/BarackObama,Exercise and health insurance: Two ways to have a #Healthy2015. http://ofa.bo/h1xO pic.twitter.com/6nibxbWHJN,https://twitter.com/BarackObama/status/543449650661826561,505,917,https://pbs.twimg.com/media/B4q4k81CMAAq0jJ.png,,Exercise and health insurance: Two ways to have a . pic.twitter.com/6nibxbWHJN,[],['Healthy2015']
2467,2014-12-12 10:23:00,https://twitter.com/BarackObama,Focus on what matters this holiday season. Make sure your loved ones #GetCovered: http://ofa.bo/h1xQ  #Healthy2015,https://twitter.com/BarackObama/status/543471149384876032,408,910,,,Focus on what matters this holiday season. Make sure your loved ones :,[],"['GetCovered', 'Healthy2015']"
2466,2014-12-12 14:46:00,https://twitter.com/BarackObama,If you're thinking about having a #Healthy2015 make sure you #GetCovered: http://ofa.bo/g1vx ,https://twitter.com/BarackObama/status/543537430196789248,515,1007,,,If you're thinking about having a make sure you :,[],"['Healthy2015', 'GetCovered']"
2465,2014-12-13 07:16:00,https://twitter.com/BarackObama,Watch: In the weekly address President Obama thanks American men and women in uniform.http://ofa.bo/h1yR ,https://twitter.com/BarackObama/status/543786593132486657,397,873,,,Watch: In the weekly address President Obama thanks American men and women in uniform.,[],[]
2464,2014-12-13 09:16:00,https://twitter.com/BarackObama,There are only #2DaysLeft to get health coverage on January 1st. Don't wait any longer: #GetCovered. http://ofa.bo/q1z9 ,https://twitter.com/BarackObama/status/543816790208684032,475,834,,,There are only to get health coverage on January 1st. Don't wait any longer: .,[],"['2DaysLeft', 'GetCovered']"
2463,2014-12-13 11:12:00,https://twitter.com/BarackObama,No one sacrifices more to preserve our blessings than our extraordinary men and women in uniform. —President Obamahttp://ofa.bo/q1zh ,https://twitter.com/BarackObama/status/543845839626862594,828,1505,,,No one sacrifices more to preserve our blessings than our extraordinary men and women in uniform. —President Obama,[],[]
2462,2014-12-13 12:20:00,https://twitter.com/BarackObama,Start 2015 with health insurance: http://ofa.bo/j1xm  #GetCoveredpic.twitter.com/3YnxhWKZAF,https://twitter.com/BarackObama/status/543863073753563137,539,1074,https://pbs.twimg.com/media/B4wwlV2CQAAzdWj.png,,Start 2015 with health insurance: .twitter.com/3YnxhWKZAF,[],['GetCoveredpic']
2461,2014-12-14 07:11:00,https://twitter.com/BarackObama,You don't have much time left to get health insurance by January 1st. #GetCovered now: http://ofa.bo/e1vi pic.twitter.com/g1WiBqQ80N,https://twitter.com/BarackObama/status/544147617782185985,940,2225,https://pbs.twimg.com/media/B40zX_MCQAAIcUE.jpg,,You don't have much time left to get health insurance by January 1st. now: pic.twitter.com/g1WiBqQ80N,[],['GetCovered']
2460,2014-12-14 08:20:00,https://twitter.com/BarackObama,Tomorrow is the deadline to enroll for health coverage that starts January 1st. Sign up right now: http://ofa.bo/j1xy  #GetCovered,https://twitter.com/BarackObama/status/544165070427947008,639,891,,,Tomorrow is the deadline to enroll for health coverage that starts January 1st. Sign up right now:,[],['GetCovered']
2459,2014-12-14 10:36:00,https://twitter.com/BarackObama,Get covered today and you'll have health insurance on day one of 2015: http://ofa.bo/e1vm ,https://twitter.com/BarackObama/status/544199284514881536,416,877,,,Get covered today and you'll have health insurance on day one of 2015:,[],[]
2458,2014-12-14 14:35:00,https://twitter.com/BarackObama,Tomorrow's deadline to #GetCovered for the new year is important: Don't miss it. http://ofa.bo/r20j pic.twitter.com/5MmJojpa4C,https://twitter.com/BarackObama/status/544259448219648001,782,1050,https://pbs.twimg.com/media/B42ZFXmCEAAzzc5.png,,Tomorrow's deadline to for the new year is important: Don't miss it. pic.twitter.com/5MmJojpa4C,[],['GetCovered']
2457,2014-12-15 07:52:00,https://twitter.com/BarackObama,You don't have much time left to start 2015 with health insurance. Sign up here: http://ofa.bo/i1zj  #GetCovered,https://twitter.com/BarackObama/status/544520490614661120,331,715,,,You don't have much time left to start 2015 with health insurance. Sign up here:,[],['GetCovered']
